age,tenure_months,monthly_spend,num_transactions,last_login_days,support_tickets,is_active,total_spend,avg_transaction_value,gender_Male,country_India,country_UK,country_US,payment_method_Crypto,payment_method_PayPal,spend_per_transaction,activity_score,engagement_ratio,high_spender_flag,frequent_user_flag,customer_value_score,recency_frequency_ratio,target_churn
26,50,384.2873353350472,52,14,6,0,19214.36676675236,362.5352220141954,True,False,True,False,False,True,362.5352220141954,1.0196078431372548,0.27450980392156865,1,1,19591.119056296524,0.2641509433962264,0
24,14,495.4235513895567,45,5,7,1,6935.929719453794,150.78108085769117,True,False,True,False,False,True,150.78108085769117,3.0,0.3333333333333333,1,0,20807.789158361382,0.10869565217391304,0
32,58,106.3271112364156,21,20,1,0,6166.972451712104,280.3169296232775,False,False,True,False,False,True,280.3169296232775,0.3559322033898305,0.3389830508474576,1,0,2195.0240929822744,0.9090909090909091,1
42,55,50.89994408721901,74,16,6,0,2799.4969247970457,37.32662566396061,False,True,False,False,True,False,37.32662566396061,1.3214285714285714,0.2857142857142857,0,1,3699.3352220532392,0.21333333333333335,0
63,51,192.43094749842703,82,5,0,1,9813.978322419778,118.24070267975635,True,False,False,True,False,True,118.24070267975637,1.5769230769230769,0.09615384615384616,1,1,15475.888893046573,0.060240963855421686,0
43,41,215.40413895584948,30,28,0,1,8831.569697189829,284.88934507063965,True,False,False,True,False,True,284.88934507063965,0.7142857142857143,0.6666666666666666,1,0,6308.264069421306,0.9032258064516129,0
63,6,258.3794307503223,67,15,0,0,1550.2765845019337,22.79818506620491,False,False,True,False,False,True,22.79818506620491,9.571428571428571,2.142857142857143,0,1,14838.36159451851,0.22058823529411764,0
22,48,363.5247104588369,2,16,1,1,17449.18610202417,5816.39536734139,True,False,False,True,False,False,5816.39536734139,0.04081632653061224,0.32653061224489793,1,0,712.2116776336396,5.333333333333333,1
43,42,295.7256718415094,47,24,2,1,12420.478217343394,258.7599628613208,True,False,False,False,True,False,258.75996286132073,1.0930232558139534,0.5581395348837209,1,0,13575.871539886964,0.5,1
20,58,314.7511926691512,60,15,0,0,18255.569174810767,299.27162581656995,True,True,False,False,False,True,299.27162581656995,1.0169491525423728,0.2542372881355932,1,1,18564.985601502474,0.2459016393442623,0
45,16,210.63319997260177,54,3,9,1,3370.1311995616284,61.275112719302335,False,False,False,False,False,True,61.275112719302335,3.176470588235294,0.17647058823529413,0,1,10705.122633901643,0.05454545454545454,0
48,10,451.3726658250372,81,29,7,0,4513.726658250372,55.04544705183381,False,True,False,False,True,False,55.045447051833804,7.363636363636363,2.6363636363636362,0,1,33237.441756207285,0.35365853658536583,0
32,45,380.0072860297737,54,18,2,1,17100.327871339818,310.91505220617853,False,False,True,False,True,False,310.91505220617853,1.173913043478261,0.391304347826087,1,1,20074.297935920655,0.32727272727272727,0
36,41,171.05070745823673,89,23,9,0,7013.079005787706,77.92310006430785,False,False,False,False,False,False,77.92310006430785,2.119047619047619,0.5476190476190477,1,1,14861.048369407283,0.25555555555555554,0
50,32,250.5281243195012,45,17,0,1,8016.899978224038,174.2804343092182,True,False,False,False,False,False,174.2804343092182,1.3636363636363635,0.5151515151515151,1,0,10932.13633394187,0.3695652173913043,0
40,14,32.49418391222476,18,8,0,0,454.9185747711466,23.943082882691925,False,False,False,False,False,False,23.943082882691925,1.2,0.5333333333333333,0,0,545.9022897253759,0.42105263157894735,0
43,57,213.76335565953335,44,15,8,0,12184.511272593403,270.7669171687423,True,False,False,False,True,False,270.7669171687423,0.7586206896551724,0.25862068965517243,1,0,9243.42234472603,0.3333333333333333,0
59,47,99.0342503628942,38,3,4,1,4654.609767056028,119.348968386052,False,False,True,False,False,False,119.34896838605201,0.7916666666666666,0.0625,0,0,3684.8993989193555,0.07692307692307693,0
60,19,175.06092061692914,40,13,8,0,3326.157491721653,81.12579248101594,False,False,False,True,False,True,81.12579248101594,2.0,0.65,0,0,6652.314983443306,0.3170731707317073,0
53,15,39.80947873981849,55,26,8,0,597.1421810972773,10.663253233879953,True,False,False,True,False,False,10.663253233879953,3.4375,1.625,0,1,2052.6762475218907,0.4642857142857143,1
67,11,485.3756199368096,50,29,1,0,5339.131819304906,104.68885920205696,False,False,False,True,False,False,104.68885920205697,4.166666666666667,2.4166666666666665,0,0,22246.382580437104,0.5686274509803921,0
22,43,42.90000389785858,96,14,4,0,1844.700167607919,19.017527501112568,True,False,True,False,True,False,19.017527501112568,2.1818181818181817,0.3181818181818182,0,1,4024.800365690005,0.14432989690721648,0
37,8,449.109628103892,84,24,4,1,3592.877024831136,42.2691414686016,True,False,False,False,True,False,42.2691414686016,9.333333333333334,2.6666666666666665,0,1,33533.518898423936,0.2823529411764706,0
55,28,299.2598070933009,92,19,0,1,8379.274598612425,90.09972686680028,False,True,False,False,False,True,90.09972686680027,3.1724137931034484,0.6551724137931034,1,1,26582.526312839418,0.20430107526881722,0
56,16,120.19641604562716,35,14,9,0,1923.1426567300343,53.420629353612064,False,False,False,False,True,False,53.420629353612064,2.0588235294117645,0.8235294117647058,0,0,3959.411352091247,0.3888888888888889,0
53,6,165.32257789661753,14,1,1,0,991.9354673797052,66.12903115864701,False,False,True,False,False,True,66.12903115864701,2.0,0.14285714285714285,0,0,1983.8709347594104,0.06666666666666667,0
28,50,417.6985164449837,89,19,2,1,20884.925822249184,232.05473135832423,False,False,False,True,False,False,232.05473135832426,1.7450980392156863,0.37254901960784315,1,1,36446.24310157211,0.2111111111111111,0
44,22,254.00109373773432,47,18,9,1,5588.024062230155,116.41716796312824,True,True,False,False,False,True,116.41716796312824,2.0434782608695654,0.782608695652174,0,0,11419.00569238336,0.375,0
21,24,282.3208226709839,73,26,1,1,6775.699744103613,91.56351005545424,True,False,True,False,True,False,91.56351005545423,2.92,1.04,1,1,19785.04325278255,0.35135135135135137,1
27,37,421.50713199966617,22,5,3,1,15595.763883987647,678.0766906081586,False,False,True,False,False,True,678.0766906081586,0.5789473684210527,0.13157894736842105,1,0,9029.126459150744,0.21739130434782608,0
39,6,61.60570935239875,86,10,6,1,369.6342561143925,4.248669610510259,False,False,False,False,False,False,4.248669610510259,12.285714285714286,1.4285714285714286,0,1,4541.220860833965,0.11494252873563218,0
48,33,383.9867424863808,53,14,6,1,12671.562502050563,234.65856485278823,True,False,False,False,False,False,234.6585648527882,1.5588235294117647,0.4117647058823529,1,1,19752.729782608232,0.25925925925925924,0
48,22,111.54428144227774,15,10,7,0,2453.9741917301103,153.3733869831319,False,False,True,False,False,False,153.3733869831319,0.6521739130434783,0.43478260869565216,0,0,1600.417951128333,0.625,0
69,22,74.86144694834408,60,13,8,0,1646.9518328635695,26.99921037481262,True,False,True,False,True,False,26.999210374812616,2.608695652173913,0.5652173913043478,0,1,4296.396085731051,0.21311475409836064,0
57,46,397.33541494550354,3,22,2,0,18277.42908749316,4569.35727187329,True,True,False,False,False,False,4569.35727187329,0.06382978723404255,0.46808510638297873,1,0,1166.644409839989,5.5,1
51,5,251.31563304128105,86,29,7,1,1256.5781652064052,14.44342718628052,True,False,True,False,True,False,14.44342718628052,14.333333333333334,4.833333333333333,0,1,18010.953701291808,0.3333333333333333,0
49,46,410.82123122377664,67,7,8,0,18897.776636293725,277.908479945496,False,False,False,False,False,True,277.90847994549597,1.425531914893617,0.14893617021276595,1,1,26939.38371556765,0.10294117647058823,0
21,1,331.3865024743547,41,2,5,1,331.3865024743547,7.890154820817969,False,False,True,False,True,False,7.890154820817969,20.5,1.0,0,0,6793.423300724271,0.047619047619047616,0
37,48,143.2359686439437,88,27,7,1,6875.326494909297,77.2508594933629,True,True,False,False,False,False,77.2508594933629,1.7959183673469388,0.5510204081632653,1,1,12347.525133714656,0.30337078651685395,0
40,35,495.8728942638135,45,29,4,0,17355.55129923347,377.2945934615972,False,False,False,False,False,False,377.2945934615972,1.25,0.8055555555555556,1,0,21694.439124041837,0.6304347826086957,0
68,16,150.4344879125512,69,4,7,0,2406.951806600819,34.38502580858313,False,False,True,False,False,False,34.38502580858313,4.0588235294117645,0.23529411764705882,0,1,9769.39262679156,0.05714285714285714,0
34,48,113.935298865459,63,16,6,1,5468.894345542032,85.45147414909425,False,True,False,False,True,False,85.45147414909425,1.2857142857142858,0.32653061224489793,0,1,7031.43558712547,0.25,0
23,29,320.1908623425981,6,23,5,1,9285.535007935345,1326.505001133621,True,False,True,False,True,False,1326.5050011336207,0.2,0.7666666666666667,1,0,1857.107001587069,3.2857142857142856,0
32,47,266.9039583252897,6,17,3,0,12544.486041288616,1792.0694344698022,True,True,False,False,False,False,1792.0694344698022,0.125,0.3541666666666667,1,0,1568.0607551610767,2.4285714285714284,0
37,46,388.4032137897748,45,6,4,1,17866.54783432964,388.4032137897749,True,False,True,False,False,True,388.40321378977484,0.9574468085106383,0.1276595744680851,1,0,17106.26920308157,0.13043478260869565,0
20,20,464.48356044956034,29,4,1,1,9289.671208991207,309.65570696637354,False,False,False,True,True,False,309.65570696637354,1.380952380952381,0.19047619047619047,1,0,12828.593574321192,0.13333333333333333,0
43,21,88.78881741229313,49,19,2,1,1864.565165658156,37.29130331316311,False,False,False,True,False,True,37.29130331316312,2.227272727272727,0.8636363636363636,0,0,4152.895141693166,0.38,0
67,35,174.6140460651863,36,2,2,0,6111.49161228152,165.17544898058162,False,False,True,False,True,False,165.17544898058162,1.0,0.05555555555555555,1,0,6111.49161228152,0.05405405405405406,0
45,1,383.7497753082157,2,1,6,0,383.7497753082157,127.91659176940524,False,True,False,False,True,False,127.91659176940523,1.0,0.5,0,0,383.7497753082157,0.3333333333333333,1
56,11,427.6251894531703,91,18,5,0,4703.877083984874,51.12909873896602,True,False,False,False,False,False,51.12909873896602,7.583333333333333,1.5,0,1,35671.06788688529,0.1956521739130435,0
40,52,32.6981626306036,40,9,1,0,1700.304456791387,41.47084040954603,False,False,False,False,False,False,41.47084040954603,0.7547169811320755,0.16981132075471697,0,0,1283.2486466350092,0.21951219512195122,0
58,6,146.5150164409285,55,3,4,0,879.090098645571,15.698037475813766,False,True,False,False,True,False,15.698037475813766,7.857142857142857,0.42857142857142855,0,1,6907.136489358057,0.05357142857142857,0
60,6,479.15068570936114,41,15,0,1,2874.904114256167,68.45009795848016,False,False,True,False,False,True,68.45009795848016,5.857142857142857,2.142857142857143,0,0,16838.72409778612,0.35714285714285715,0
18,3,427.0035978936373,55,3,2,0,1281.0107936809118,22.875192744301994,False,False,False,False,True,False,22.875192744301994,13.75,0.75,0,1,17613.898413112536,0.05357142857142857,0
28,58,110.83404922171916,81,4,3,0,6428.374854859711,78.3948153031672,False,False,True,False,False,True,78.3948153031672,1.3728813559322033,0.06779661016949153,1,1,8825.395987180282,0.04878048780487805,0
22,16,29.465471458070027,64,6,7,0,471.4475433291205,7.253039128140315,True,False,False,False,False,False,7.2530391281403155,3.764705882352941,0.35294117647058826,0,1,1774.861339591983,0.09230769230769231,0
29,21,130.60254647088186,79,4,0,0,2742.653475888519,34.28316844860649,False,False,False,True,True,False,34.28316844860649,3.590909090909091,0.18181818181818182,0,1,9848.619299781501,0.05,0
21,28,404.92178828287166,30,11,0,1,11337.810071920409,365.735808771626,True,True,False,False,False,True,365.73580877162607,1.0344827586206897,0.3793103448275862,1,0,11728.769039917664,0.3548387096774194,0
36,40,77.23755743324537,87,29,4,1,3089.5022973298146,35.10798065147517,True,False,False,False,False,False,35.10798065147517,2.1219512195121952,0.7073170731707317,0,1,6555.773167504729,0.32954545454545453,0
59,49,292.2389822220179,75,25,7,1,14319.710128878878,188.41723853788,False,False,False,False,False,False,188.41723853787997,1.5,0.5,1,1,21479.565193318314,0.32894736842105265,0
57,17,291.20852907493304,55,11,5,1,4950.544994273861,88.40258918346181,False,False,True,False,False,True,88.40258918346181,3.0555555555555554,0.6111111111111112,0,1,15126.665260281243,0.19642857142857142,0
68,13,147.2715210641651,57,9,6,1,1914.5297738341465,33.00913403162321,True,True,False,False,False,False,33.00913403162321,4.071428571428571,0.6428571428571429,0,1,7794.871222039024,0.15517241379310345,0
35,26,471.87736708088056,31,21,0,1,12268.811544102897,383.40036075321547,False,False,False,True,False,False,383.4003607532155,1.1481481481481481,0.7777777777777778,1,0,14086.413254340363,0.65625,0
56,56,296.91657695492063,36,26,2,0,16627.328309475553,449.3872516074474,True,False,True,False,False,True,449.3872516074474,0.631578947368421,0.45614035087719296,1,0,10501.470511247719,0.7027027027027027,0
43,28,158.91446273811806,22,4,3,0,4449.6049566673055,193.4610850724916,True,True,False,False,False,True,193.46108507249156,0.7586206896551724,0.13793103448275862,0,0,3375.5623809200247,0.17391304347826086,0
31,21,254.1504712676475,86,17,5,0,5337.1598966205975,61.34666547839768,False,False,True,False,True,False,61.346665478397675,3.909090909090909,0.7727272727272727,0,1,20863.443232244153,0.19540229885057472,0
64,34,159.43117069229294,76,16,4,1,5420.65980353796,70.39817926672676,False,True,False,False,True,False,70.39817926672676,2.1714285714285713,0.45714285714285713,0,1,11770.575573396714,0.2077922077922078,0
26,44,364.0818592322733,92,18,8,0,16019.601806220024,172.2537828625809,True,False,False,False,False,True,172.2537828625809,2.0444444444444443,0.4,1,1,32751.185914938716,0.1935483870967742,0
67,14,308.66058149271703,2,27,7,1,4321.248140898038,1440.4160469660128,False,False,True,False,True,False,1440.4160469660128,0.13333333333333333,1.8,0,0,576.1664187864051,9.0,1
66,46,361.8502313501563,89,13,2,1,16645.11064210719,184.945673801191,False,False,False,False,True,False,184.945673801191,1.8936170212765957,0.2765957446808511,1,1,31519.464832926376,0.14444444444444443,0
68,13,116.81818754549204,45,22,0,0,1518.6364380913967,33.013835610682534,True,False,False,True,False,False,33.013835610682534,3.2142857142857144,1.5714285714285714,0,0,4881.331408150918,0.4782608695652174,0
30,48,296.92262652782887,35,16,0,1,14252.286073335785,395.89683537043845,True,True,False,False,False,False,395.89683537043845,0.7142857142857143,0.32653061224489793,1,0,10180.204338096988,0.4444444444444444,0
32,15,85.61363575473742,90,1,0,1,1284.2045363210611,14.112137761769905,True,False,False,True,True,False,14.112137761769903,5.625,0.0625,0,1,7223.650516805969,0.01098901098901099,0
38,7,251.20751477849217,85,11,3,0,1758.4526034494452,20.44712329592378,False,False,False,False,False,True,20.44712329592378,10.625,1.375,0,1,18683.558911650354,0.12790697674418605,1
32,33,58.80646478876191,84,22,6,0,1940.613338029143,22.830745153284035,True,True,False,False,False,False,22.830745153284035,2.4705882352941178,0.6470588235294118,0,1,4794.456482189647,0.25882352941176473,0
64,43,377.0553348263221,18,19,2,1,16213.379397531851,853.3357577648343,True,False,False,False,True,False,853.3357577648343,0.4090909090909091,0.4318181818181818,1,0,6632.746117172122,1.0,0
46,56,349.81880977270674,1,28,2,1,19589.85334727158,9794.92667363579,False,True,False,False,False,False,9794.92667363579,0.017543859649122806,0.49122807017543857,1,0,343.6816376714312,14.0,1
66,24,251.05079941176908,46,27,2,1,6025.219185882458,128.19615289111613,False,False,True,False,True,False,128.19615289111613,1.84,1.08,0,0,11086.403302023722,0.574468085106383,0
34,32,463.5365563665222,23,13,1,0,14833.16980372871,618.0487418220296,False,False,True,False,False,True,618.0487418220296,0.696969696969697,0.3939393939393939,1,0,10338.269863204858,0.5416666666666666,0
69,48,129.64085927932922,11,19,0,1,6222.761245407803,518.5634371173169,False,False,False,False,False,False,518.5634371173169,0.22448979591836735,0.3877551020408163,1,0,1396.946402030323,1.5833333333333333,0
25,1,325.4452713526829,98,1,6,1,325.4452713526829,3.287325973259423,False,False,False,False,True,False,3.287325973259423,49.0,0.5,0,1,15946.81829628146,0.010101010101010102,1
25,13,65.56736459149668,96,22,8,1,852.3757396894569,8.787378759685122,True,False,False,False,False,False,8.787378759685122,6.857142857142857,1.5714285714285714,0,1,5844.862215013418,0.2268041237113402,0
42,17,26.565272530229187,72,12,9,0,451.6096330138962,6.186433328957482,False,False,False,False,False,False,6.186433328957482,4.0,0.6666666666666666,0,1,1806.4385320555848,0.1643835616438356,0
41,3,370.91642323258327,7,28,2,0,1112.7492696977497,139.0936587122187,True,False,True,False,False,False,139.0936587122187,1.75,7.0,0,0,1947.311221971062,3.5,1
39,44,333.29073888364434,38,29,3,1,14664.79251088035,376.02032079180384,False,False,False,True,False,True,376.02032079180384,0.8444444444444444,0.6444444444444445,1,0,12383.602564743407,0.7435897435897436,0
43,13,190.61574251862967,85,11,6,1,2478.004652742186,28.81400759002542,False,True,False,False,False,False,28.81400759002542,6.071428571428571,0.7857142857142857,0,1,15045.028248791843,0.12790697674418605,0
44,53,194.4283901274208,25,29,3,0,10304.7046767533,396.3347952597423,True,True,False,False,False,True,396.3347952597423,0.46296296296296297,0.5370370370370371,1,0,4770.696609608009,1.1153846153846154,0
67,59,362.7460787146195,58,4,2,1,21402.018644162552,362.7460787146195,True,False,False,False,True,False,362.7460787146195,0.9666666666666667,0.06666666666666667,1,1,20688.618022690465,0.06779661016949153,0
27,36,54.88751148311113,85,5,5,1,1975.9504133920009,22.976167597581405,True,True,False,False,False,False,22.976167597581405,2.2972972972972974,0.13513513513513514,0,1,4539.345544278921,0.05813953488372093,0
63,39,463.1244936590383,48,26,2,0,18061.85525270249,368.6092908714795,False,False,False,True,False,True,368.6092908714794,1.2,0.65,1,0,21674.22630324299,0.5306122448979592,0
52,43,351.12381604926287,55,24,5,0,15098.324090118304,269.612930180684,False,False,True,False,False,True,269.612930180684,1.25,0.5454545454545454,1,1,18872.90511264788,0.42857142857142855,0
41,37,327.9775993829163,64,12,7,1,12135.171177167904,186.6949411871985,True,False,False,False,False,False,186.6949411871985,1.6842105263157894,0.3157894736842105,1,1,20438.183035230155,0.18461538461538463,0
46,19,216.35649659172583,44,7,0,1,4110.773435242792,91.35052078317314,False,False,False,True,False,True,91.35052078317317,2.2,0.35,0,0,9043.701557534143,0.15555555555555556,0
58,36,134.0581844290018,47,28,1,1,4826.094639444065,100.54363832175136,True,False,True,False,False,False,100.54363832175136,1.2702702702702702,0.7567567567567568,0,0,6130.444541996516,0.5833333333333334,0
56,36,247.29903051146744,6,9,2,1,8902.765098412827,1271.8235854875468,True,False,False,True,False,True,1271.8235854875468,0.16216216216216217,0.24324324324324326,1,0,1443.6916375804583,1.2857142857142858,0
65,51,239.87213075498784,68,13,8,0,12233.47866850438,177.29679229716493,True,True,False,False,False,False,177.29679229716493,1.3076923076923077,0.25,1,1,15997.625951121114,0.18840579710144928,0
50,1,327.9153771508581,57,29,1,1,327.9153771508581,5.653713399152727,False,False,True,False,True,False,5.653713399152726,28.5,14.5,0,1,9345.588248799455,0.5,1
19,47,246.2003439792935,81,14,5,0,11571.416167026797,141.1148313052048,False,False,True,False,False,False,141.11483130520483,1.6875,0.2916666666666667,1,1,19526.76478185772,0.17073170731707318,0
44,17,433.1497085062807,25,17,2,0,7363.545044606772,283.2132709464143,True,False,False,True,True,False,283.2132709464143,1.3888888888888888,0.9444444444444444,1,0,10227.145895287184,0.6538461538461539,0
48,13,394.01750564725177,73,15,2,1,5122.227573414273,69.2192915326253,False,False,False,False,False,False,69.2192915326253,5.214285714285714,1.0714285714285714,0,1,26708.758061374425,0.20270270270270271,0
65,10,398.8800715234651,4,23,4,0,3988.8007152346513,797.7601430469302,False,False,True,False,True,False,797.7601430469302,0.36363636363636365,2.090909090909091,0,0,1450.472987358055,4.6,1
58,38,252.6758515518522,2,28,8,1,9601.682358970384,3200.5607863234613,True,False,False,False,False,False,3200.5607863234613,0.05128205128205128,0.717948717948718,1,0,492.39396712668633,9.333333333333334,1
54,15,474.87279347892274,16,25,4,0,7123.091902183841,419.00540601081417,True,False,False,False,False,True,419.00540601081417,1.0,1.5625,1,0,7123.091902183841,1.4705882352941178,0
57,3,408.3695440750621,39,20,1,0,1225.1086322251865,30.627715805629656,True,False,False,False,True,False,30.627715805629663,9.75,5.0,0,0,11944.809164195569,0.5,0
26,15,149.38961276118056,42,29,2,0,2240.8441914177083,52.11265561436531,False,False,False,False,False,True,52.11265561436531,2.625,1.8125,0,0,5882.216002471484,0.6744186046511628,0
37,48,400.0317886398334,6,8,9,0,19201.525854712003,2743.075122101715,True,False,False,False,False,True,2743.075122101715,0.12244897959183673,0.16326530612244897,1,0,2351.2072475157556,1.1428571428571428,0
64,16,499.44551704862295,23,15,3,1,7991.128272777967,332.9636780324153,False,False,False,False,False,False,332.9636780324153,1.3529411764705883,0.8823529411764706,1,0,10811.526486699602,0.625,0
49,7,480.92111609669,77,26,5,0,3366.44781267683,43.15958734201064,False,False,True,False,False,False,43.15958734201064,9.625,3.25,0,1,32402.06019701449,0.3333333333333333,0
64,36,215.0719293701588,32,21,9,1,7742.589457325716,234.6239229492641,True,False,False,False,False,False,234.6239229492641,0.8648648648648649,0.5675675675675675,1,0,6696.2935847141325,0.6363636363636364,0
55,6,309.640437666696,52,4,9,1,1857.842626000176,35.0536344528335,False,False,True,False,False,True,35.05363445283351,7.428571428571429,0.5714285714285714,0,1,13801.116650287022,0.07547169811320754,0
29,7,221.4427002354888,90,28,7,1,1550.0989016484216,17.03405386426837,True,False,True,False,True,False,17.03405386426837,11.25,3.5,0,1,17438.612643544744,0.3076923076923077,0
42,34,207.81289059533387,88,10,9,1,7065.638280241352,79.3891941600152,False,True,False,False,False,False,79.3891941600152,2.5142857142857142,0.2857142857142857,1,1,17765.033390321114,0.11235955056179775,0
69,15,346.6663268693513,98,7,8,0,5199.9949030402695,52.525201040810806,True,False,True,False,True,False,52.525201040810806,6.125,0.4375,0,1,31849.96878112165,0.0707070707070707,0
24,55,206.7790446152145,15,29,0,0,11372.847453836795,710.8029658647998,True,False,False,True,False,False,710.8029658647997,0.26785714285714285,0.5178571428571429,1,0,3046.298425134856,1.8125,0
62,26,304.25128660602473,51,9,1,1,7910.533451756643,152.12564330301237,True,False,False,False,True,False,152.12564330301237,1.8888888888888888,0.3333333333333333,1,1,14942.118742206994,0.17307692307692307,0
45,47,341.56464423743506,41,7,8,1,16053.538279159447,382.2271018847488,True,False,False,True,True,False,382.2271018847488,0.8541666666666666,0.14583333333333334,1,0,13712.397280115363,0.16666666666666666,0
18,22,486.1850191811754,46,23,8,1,10696.070421985858,227.57596642523103,False,True,False,False,False,False,227.57596642523103,2.0,1.0,1,0,21392.140843971716,0.48936170212765956,0
39,9,280.37398691705926,94,22,8,1,2523.365882253533,26.561746128984563,True,False,True,False,False,False,26.56174612898456,9.4,2.2,0,1,23719.639293183212,0.23157894736842105,0
54,22,467.25850066456354,76,5,2,0,10279.687014620398,133.50242876130386,False,False,True,False,False,True,133.50242876130386,3.3043478260869565,0.21739130434782608,1,1,33967.66143961523,0.06493506493506493,0
18,52,413.1989600461903,86,6,7,1,21486.34592240189,246.96949336094133,True,False,True,False,False,False,246.96949336094127,1.6226415094339623,0.11320754716981132,1,1,34864.63677974647,0.06896551724137931,0
39,44,55.224327992964106,47,21,4,0,2429.8704316904204,50.62230066021709,True,False,False,True,False,False,50.62230066021709,1.0444444444444445,0.4666666666666667,0,0,2537.8646730988835,0.4375,0
42,23,122.58222792923792,38,23,9,1,2819.391242372472,72.29208313775568,True,False,False,True,False,False,72.29208313775568,1.5833333333333333,0.9583333333333334,0,0,4464.036133756414,0.5897435897435898,0
37,24,321.3117130698876,69,21,8,0,7711.481113677301,110.16401590967574,True,False,False,True,False,False,110.16401590967574,2.76,0.84,1,1,21283.68787374935,0.3,0
33,40,477.3458471596031,47,5,3,1,19093.833886384124,397.7882059663359,False,False,False,False,False,False,397.7882059663359,1.146341463414634,0.12195121951219512,1,0,21888.05347951351,0.10416666666666667,0
39,52,99.07569841437052,48,23,6,1,5151.936317547267,105.14155750096464,True,False,False,False,False,False,105.14155750096464,0.9056603773584906,0.4339622641509434,0,0,4665.90458947677,0.46938775510204084,0
22,7,170.07503089050533,34,13,7,0,1190.525216233537,34.01500617810107,True,False,False,False,True,False,34.01500617810106,4.25,1.625,0,0,5059.732168992533,0.37142857142857144,0
26,13,30.11871700569774,66,19,6,1,391.5433210740706,5.843930165284636,False,True,False,False,False,True,5.843930165284636,4.714285714285714,1.3571428571428572,0,1,1845.8470850634756,0.2835820895522388,1
28,32,345.6287102748355,35,13,5,0,11060.118728794736,307.2255202442982,True,True,False,False,False,False,307.2255202442982,1.0606060606060606,0.3939393939393939,1,0,11730.428954782295,0.3611111111111111,0
51,6,360.1377922088629,50,26,2,0,2160.826753253177,42.3691520245721,False,False,False,True,True,False,42.369152024572095,7.142857142857143,3.7142857142857144,0,0,15434.476808951264,0.5098039215686274,0
23,37,467.66238355489264,99,14,8,0,17303.50819153103,173.0350819153103,False,False,False,False,False,True,173.0350819153103,2.6052631578947367,0.3684210526315789,1,1,45080.19239372558,0.14,0
35,57,334.4118542744432,7,28,0,0,19061.475693643264,2382.684461705408,True,False,False,True,False,True,2382.684461705408,0.1206896551724138,0.4827586206896552,1,0,2300.5229285431524,3.5,0
24,15,457.5665055489316,37,21,8,1,6863.497583233974,180.61835745352565,False,False,False,False,False,True,180.61835745352565,2.3125,1.3125,1,0,15871.838161228565,0.5526315789473685,0
54,16,110.72819232058605,8,24,8,0,1771.6510771293767,196.85011968104183,False,True,False,False,True,False,196.85011968104186,0.47058823529411764,1.411764705882353,0,0,833.7181539432361,2.6666666666666665,0
29,11,30.88968424757482,64,2,3,0,339.78652672332305,5.227485026512662,True,False,True,False,False,True,5.227485026512662,5.333333333333333,0.16666666666666666,0,1,1812.1948091910563,0.03076923076923077,0
37,26,184.36774802354088,39,8,3,1,4793.561448612062,119.83903621530156,False,False,False,True,False,False,119.83903621530155,1.4444444444444444,0.2962962962962963,0,0,6924.033203550756,0.2,0
30,29,97.0677491663217,80,13,6,0,2814.964725823329,34.75265093609049,False,True,False,False,False,False,34.75265093609048,2.6666666666666665,0.43333333333333335,0,1,7506.572602195544,0.16049382716049382,1
68,52,117.18184814663908,16,19,4,1,6093.456103625232,358.438594330896,True,False,True,False,False,True,358.43859433089597,0.3018867924528302,0.3584905660377358,1,0,1839.5339180755416,1.1176470588235294,0
32,23,427.5855853573386,46,23,2,1,9834.46846321879,209.24400985571893,False,False,False,False,False,False,209.24400985571893,1.9166666666666667,0.9583333333333334,1,0,18849.39788783601,0.48936170212765956,0
56,26,40.16276836102971,60,15,9,1,1044.2319773867723,17.118557006340534,True,False,False,True,True,False,17.11855700634053,2.2222222222222223,0.5555555555555556,0,1,2320.5155053039384,0.2459016393442623,0
47,45,23.724631201963756,8,14,0,1,1067.6084040883688,118.62315600981876,True,False,True,False,False,True,118.62315600981876,0.17391304347826086,0.30434782608695654,0,0,185.6710267979772,1.5555555555555556,0
64,57,275.4355927927211,97,6,6,1,15699.8287891851,160.20233458352143,True,False,False,False,False,True,160.20233458352143,1.6724137931034482,0.10344827586206896,1,1,26256.61021639577,0.061224489795918366,0
68,44,440.0898624601899,25,12,6,1,19363.95394824836,744.7674595480137,False,False,True,False,False,True,744.7674595480138,0.5555555555555556,0.26666666666666666,1,0,10757.752193471311,0.46153846153846156,0
22,49,450.6579828472599,18,6,2,0,22082.24115951573,1162.2232189218803,False,False,False,True,True,False,1162.2232189218805,0.36,0.12,1,0,7949.606817425662,0.3157894736842105,0
30,21,451.8846153767636,68,13,1,0,9489.576922912034,137.53010033205845,False,False,True,False,False,False,137.53010033205845,3.090909090909091,0.5909090909090909,1,1,29331.419579909925,0.18840579710144928,0
34,18,40.74711268053392,16,14,8,1,733.4480282496105,43.1440016617418,False,True,False,False,False,False,43.1440016617418,0.8421052631578947,0.7368421052631579,0,0,617.6404448417773,0.8235294117647058,0
61,43,313.91042472652265,79,15,9,0,13498.148263240471,168.72685329050591,False,False,False,True,False,False,168.7268532905059,1.7954545454545454,0.3409090909090909,1,1,24235.311654454483,0.1875,0
42,51,112.14824281243416,82,17,6,1,5719.560383434142,68.91036606547159,True,False,False,False,False,True,68.91036606547159,1.5769230769230769,0.3269230769230769,0,1,9019.306758492301,0.20481927710843373,0
